symbol,timeframe,gap_start,gap_end,gap_minutes,gap_category
NZDUSD.r,M30,2025-12-31 23:30:00,2026-01-02 00:00:00,1470,short_missing_gap
NZDUSD.r,M30,2023-12-22 23:30:00,2023-12-27 00:00:00,5790,session_or_weekend
NZDUSD.r,M30,2023-12-29 23:30:00,2024-01-02 00:00:00,4350,session_or_weekend
NZDUSD.r,M30,2022-12-23 23:30:00,2022-12-27 00:00:00,4350,session_or_weekend
NZDUSD.r,H1,2025-12-31 23:00:00,2026-01-02 00:00:00,1500,short_missing_gap
NZDUSD.r,H1,2024-12-24 23:00:00,2024-12-26 00:00:00,1500,short_missing_gap
NZDUSD.r,H1,2024-12-31 23:00:00,2025-01-02 00:00:00,1500,short_missing_gap
NZDUSD.r,H1,2023-12-22 23:00:00,2023-12-27 00:00:00,5820,session_or_weekend
NZDUSD.r,H1,2023-12-29 23:00:00,2024-01-02 00:00:00,4380,session_or_weekend
NZDUSD.r,H1,2022-12-23 23:00:00,2022-12-27 00:00:00,4380,session_or_weekend
NZDUSD.r,H4,2024-12-24 20:00:00,2024-12-26 00:00:00,1680,short_missing_gap
NZDUSD.r,H4,2024-12-31 20:00:00,2025-01-02 00:00:00,1680,short_missing_gap
NZDUSD.r,H4,2025-12-24 20:00:00,2025-12-26 00:00:00,1680,short_missing_gap
NZDUSD.r,H4,2023-12-22 20:00:00,2023-12-27 00:00:00,6000,session_or_weekend
NZDUSD.r,H4,2023-12-29 20:00:00,2024-01-02 00:00:00,4560,session_or_weekend
NZDUSD.r,H4,2022-12-23 20:00:00,2022-12-27 00:00:00,4560,session_or_weekend
NZDUSD.r,D1,2023-12-22 00:00:00,2023-12-27 00:00:00,7200,session_or_weekend
NZDUSD.r,D1,2023-12-29 00:00:00,2024-01-02 00:00:00,5760,session_or_weekend
NZDUSD.r,D1,2022-12-23 00:00:00,2022-12-27 00:00:00,5760,session_or_weekend
USDCAD.r,M15,2024-12-31 23:45:00,2025-01-02 00:00:00,1455,short_missing_gap
USDCAD.r,M15,2025-12-31 23:45:00,2026-01-02 00:00:00,1455,short_missing_gap
USDCAD.r,M15,2024-12-24 23:45:00,2024-12-26 00:00:00,1455,short_missing_gap
USDCAD.r,M15,2023-12-22 23:45:00,2023-12-27 00:00:00,5775,session_or_weekend
USDCAD.r,M15,2023-12-29 23:45:00,2024-01-02 00:00:00,4335,session_or_weekend
USDCAD.r,M15,2022-12-23 23:45:00,2022-12-27 00:00:00,4335,session_or_weekend
USDCAD.r,M30,2025-12-24 23:30:00,2025-12-26 00:00:00,1470,short_missing_gap
USDCAD.r,M30,2024-12-24 23:30:00,2024-12-26 00:00:00,1470,short_missing_gap
USDCAD.r,M30,2025-12-31 23:30:00,2026-01-02 00:00:00,1470,short_missing_gap
USDCAD.r,M30,2023-12-22 23:30:00,2023-12-27 00:00:00,5790,session_or_weekend
USDCAD.r,M30,2023-12-29 23:30:00,2024-01-02 00:00:00,4350,session_or_weekend
USDCAD.r,M30,2022-12-23 23:30:00,2022-12-27 00:00:00,4350,session_or_weekend
USDCAD.r,H1,2025-12-31 23:00:00,2026-01-02 00:00:00,1500,short_missing_gap
USDCAD.r,H1,2024-12-24 23:00:00,2024-12-26 00:00:00,1500,short_missing_gap
USDCAD.r,H1,2024-12-31 23:00:00,2025-01-02 00:00:00,1500,short_missing_gap
USDCAD.r,H1,2023-12-22 23:00:00,2023-12-27 00:00:00,5820,session_or_weekend
USDCAD.r,H1,2023-12-29 23:00:00,2024-01-02 00:00:00,4380,session_or_weekend
USDCAD.r,H1,2022-12-23 23:00:00,2022-12-27 00:00:00,4380,session_or_weekend
USDCAD.r,H4,2024-12-24 20:00:00,2024-12-26 00:00:00,1680,short_missing_gap
USDCAD.r,H4,2024-12-31 20:00:00,2025-01-02 00:00:00,1680,short_missing_gap
USDCAD.r,H4,2025-12-24 20:00:00,2025-12-26 00:00:00,1680,short_missing_gap
USDCAD.r,H4,2023-12-22 20:00:00,2023-12-27 00:00:00,6000,session_or_weekend
USDCAD.r,H4,2023-12-29 20:00:00,2024-01-02 00:00:00,4560,session_or_weekend
USDCAD.r,H4,2022-12-23 20:00:00,2022-12-27 00:00:00,4560,session_or_weekend
USDCAD.r,D1,2023-12-22 00:00:00,2023-12-27 00:00:00,7200,session_or_weekend
USDCAD.r,D1,2023-12-29 00:00:00,2024-01-02 00:00:00,5760,session_or_weekend
USDCAD.r,D1,2022-12-23 00:00:00,2022-12-27 00:00:00,5760,session_or_weekend
USDCHF.r,M15,2024-12-31 23:45:00,2025-01-02 00:00:00,1455,short_missing_gap
USDCHF.r,M15,2025-12-31 23:45:00,2026-01-02 00:00:00,1455,short_missing_gap
USDCHF.r,M15,2024-12-24 23:45:00,2024-12-26 00:00:00,1455,short_missing_gap
USDCHF.r,M15,2023-12-22 23:45:00,2023-12-27 00:00:00,5775,session_or_weekend
USDCHF.r,M15,2023-12-29 23:45:00,2024-01-02 00:00:00,4335,session_or_weekend
USDCHF.r,M15,2022-12-23 23:45:00,2022-12-27 00:00:00,4335,session_or_weekend
USDCHF.r,M30,2024-12-31 23:30:00,2025-01-02 00:00:00,1470,short_missing_gap
USDCHF.r,M30,2024-12-24 23:30:00,2024-12-26 00:00:00,1470,short_missing_gap
USDCHF.r,M30,2025-12-24 23:30:00,2025-12-26 00:00:00,1470,short_missing_gap
USDCHF.r,M30,2023-12-22 23:30:00,2023-12-27 00:00:00,5790,session_or_weekend
USDCHF.r,M30,2023-12-29 23:30:00,2024-01-02 00:00:00,4350,session_or_weekend
USDCHF.r,M30,2022-12-23 23:30:00,2022-12-27 00:00:00,4350,session_or_weekend
USDCHF.r,H1,2025-12-31 23:00:00,2026-01-02 00:00:00,1500,short_missing_gap
USDCHF.r,H1,2024-12-24 23:00:00,2024-12-26 00:00:00,1500,short_missing_gap
USDCHF.r,H1,2024-12-31 23:00:00,2025-01-02 00:00:00,1500,short_missing_gap
USDCHF.r,H1,2023-12-22 23:00:00,2023-12-27 00:00:00,5820,session_or_weekend
USDCHF.r,H1,2023-12-29 23:00:00,2024-01-02 00:00:00,4380,session_or_weekend
USDCHF.r,H1,2022-12-23 23:00:00,2022-12-27 00:00:00,4380,session_or_weekend
USDCHF.r,H4,2024-12-24 20:00:00,2024-12-26 00:00:00,1680,short_missing_gap
USDCHF.r,H4,2024-12-31 20:00:00,2025-01-02 00:00:00,1680,short_missing_gap
USDCHF.r,H4,2025-12-24 20:00:00,2025-12-26 00:00:00,1680,short_missing_gap
USDCHF.r,H4,2023-12-22 20:00:00,2023-12-27 00:00:00,6000,session_or_weekend
USDCHF.r,H4,2023-12-29 20:00:00,2024-01-02 00:00:00,4560,session_or_weekend
USDCHF.r,H4,2022-12-23 20:00:00,2022-12-27 00:00:00,4560,session_or_weekend
USDCHF.r,D1,2023-12-22 00:00:00,2023-12-27 00:00:00,7200,session_or_weekend
USDCHF.r,D1,2023-12-29 00:00:00,2024-01-02 00:00:00,5760,session_or_weekend
USDCHF.r,D1,2022-12-23 00:00:00,2022-12-27 00:00:00,5760,session_or_weekend
USDJPY,M15,2024-12-31 23:45:00,2025-01-02 00:00:00,1455,short_missing_gap
USDJPY,M15,2025-12-31 23:45:00,2026-01-02 00:00:00,1455,short_missing_gap
USDJPY,M15,2024-12-24 23:45:00,2024-12-26 00:00:00,1455,short_missing_gap
USDJPY,M15,2023-12-22 23:45:00,2023-12-27 00:00:00,5775,session_or_weekend
USDJPY,M15,2023-12-29 23:45:00,2024-01-02 00:00:00,4335,session_or_weekend
USDJPY,M15,2022-12-23 23:45:00,2022-12-27 00:00:00,4335,session_or_weekend
USDJPY,M30,2019-12-24 21:30:00,2019-12-26 07:00:00,2010,short_missing_gap
USDJPY,M30,2018-12-24 21:30:00,2018-12-26 06:30:00,1980,short_missing_gap
USDJPY,M30,2018-12-31 23:30:00,2019-01-02 07:00:00,1890,short_missing_gap
USDJPY,M30,2023-12-22 23:30:00,2023-12-27 00:00:00,5790,session_or_weekend
USDJPY,M30,2020-12-24 23:30:00,2020-12-28 00:00:00,4350,session_or_weekend
USDJPY,M30,2022-12-23 23:30:00,2022-12-27 00:00:00,4350,session_or_weekend
USDJPY,H1,2013-12-24 19:00:00,2013-12-26 09:00:00,2280,short_missing_gap
USDJPY,H1,2014-12-31 20:00:00,2015-01-02 10:00:00,2280,short_missing_gap
USDJPY,H1,2014-12-24 20:00:00,2014-12-26 10:00:00,2280,short_missing_gap
USDJPY,H1,2023-12-22 23:00:00,2023-12-27 00:00:00,5820,session_or_weekend
USDJPY,H1,2017-12-23 00:00:00,2017-12-26 07:00:00,4740,session_or_weekend
USDJPY,H1,2009-12-31 19:00:00,2010-01-04 01:00:00,4680,session_or_weekend
USDJPY,H4,2007-12-31 16:00:00,2008-01-02 08:00:00,2400,short_missing_gap
USDJPY,H4,2007-12-24 16:00:00,2007-12-26 08:00:00,2400,short_missing_gap
USDJPY,H4,2013-12-24 16:00:00,2013-12-26 08:00:00,2400,short_missing_gap
USDJPY,H4,2023-12-22 20:00:00,2023-12-27 00:00:00,6000,session_or_weekend
USDJPY,H4,2009-12-31 16:00:00,2010-01-04 00:00:00,4800,session_or_weekend
USDJPY,H4,2009-12-24 16:00:00,2009-12-28 00:00:00,4800,session_or_weekend
USDJPY,D1,2023-12-22 00:00:00,2023-12-27 00:00:00,7200,session_or_weekend
USDJPY,D1,2006-12-22 00:00:00,2006-12-26 00:00:00,5760,session_or_weekend
USDJPY,D1,2009-12-24 00:00:00,2009-12-28 00:00:00,5760,session_or_weekend
XAGEUR.r,M15,2024-12-24 20:30:00,2024-12-26 01:00:00,1710,short_missing_gap
XAGEUR.r,M15,2025-12-24 20:30:00,2025-12-26 01:00:00,1710,short_missing_gap
XAGEUR.r,M15,2024-12-31 23:45:00,2025-01-02 01:00:00,1515,short_missing_gap
XAGEUR.r,M15,2023-12-22 23:45:00,2023-12-27 01:00:00,5835,session_or_weekend
XAGEUR.r,M15,2022-04-14 23:45:00,2022-04-18 01:00:00,4395,session_or_weekend
XAGEUR.r,M15,2021-12-23 23:45:00,2021-12-27 01:00:00,4395,session_or_weekend
XAGEUR.r,M30,2024-12-24 20:30:00,2024-12-26 01:00:00,1710,short_missing_gap
XAGEUR.r,M30,2025-12-24 20:30:00,2025-12-26 01:00:00,1710,short_missing_gap
XAGEUR.r,M30,2024-12-31 23:30:00,2025-01-02 01:00:00,1530,short_missing_gap
XAGEUR.r,M30,2023-12-22 23:30:00,2023-12-27 01:00:00,5850,session_or_weekend
XAGEUR.r,M30,2022-04-14 23:30:00,2022-04-18 01:00:00,4410,session_or_weekend
XAGEUR.r,M30,2021-12-23 23:30:00,2021-12-27 01:00:00,4410,session_or_weekend
XAGEUR.r,H1,2024-12-24 20:00:00,2024-12-26 01:00:00,1740,short_missing_gap
XAGEUR.r,H1,2025-12-24 20:00:00,2025-12-26 01:00:00,1740,short_missing_gap
XAGEUR.r,H1,2024-12-31 23:00:00,2025-01-02 01:00:00,1560,short_missing_gap
XAGEUR.r,H1,2023-12-22 23:00:00,2023-12-27 01:00:00,5880,session_or_weekend
XAGEUR.r,H1,2022-04-14 23:00:00,2022-04-18 01:00:00,4440,session_or_weekend
XAGEUR.r,H1,2021-12-23 23:00:00,2021-12-27 01:00:00,4440,session_or_weekend
XAGEUR.r,H4,2025-12-31 20:00:00,2026-01-02 00:00:00,1680,short_missing_gap
XAGEUR.r,H4,2024-12-24 20:00:00,2024-12-26 00:00:00,1680,short_missing_gap
XAGEUR.r,H4,2024-12-31 20:00:00,2025-01-02 00:00:00,1680,short_missing_gap
XAGEUR.r,H4,2023-12-22 20:00:00,2023-12-27 00:00:00,6000,session_or_weekend
XAGEUR.r,H4,2022-12-23 20:00:00,2022-12-27 00:00:00,4560,session_or_weekend
XAGEUR.r,H4,2021-12-23 20:00:00,2021-12-27 00:00:00,4560,session_or_weekend
XAGEUR.r,D1,2023-12-22 00:00:00,2023-12-27 00:00:00,7200,session_or_weekend
XAGEUR.r,D1,2022-12-23 00:00:00,2022-12-27 00:00:00,5760,session_or_weekend
XAGEUR.r,D1,2021-12-23 00:00:00,2021-12-27 00:00:00,5760,session_or_weekend
XAGUSD.r,M15,2025-12-24 20:30:00,2025-12-26 01:00:00,1710,short_missing_gap
XAGUSD.r,M15,2024-12-24 20:30:00,2024-12-26 01:00:00,1710,short_missing_gap
XAGUSD.r,M15,2024-12-31 23:45:00,2025-01-02 01:00:00,1515,short_missing_gap
XAGUSD.r,M15,2023-12-22 23:45:00,2023-12-27 01:00:00,5835,session_or_weekend
XAGUSD.r,M15,2022-04-14 23:45:00,2022-04-18 01:00:00,4395,session_or_weekend
XAGUSD.r,M15,2021-12-23 23:45:00,2021-12-27 01:00:00,4395,session_or_weekend
XAGUSD.r,M30,2024-12-24 20:30:00,2024-12-26 01:00:00,1710,short_missing_gap
XAGUSD.r,M30,2025-12-24 20:30:00,2025-12-26 01:00:00,1710,short_missing_gap
XAGUSD.r,M30,2024-12-31 23:30:00,2025-01-02 01:00:00,1530,short_missing_gap
XAGUSD.r,M30,2023-12-22 23:30:00,2023-12-27 01:00:00,5850,session_or_weekend
XAGUSD.r,M30,2020-12-24 20:30:00,2020-12-28 01:00:00,4590,session_or_weekend
XAGUSD.r,M30,2020-04-09 23:30:00,2020-04-13 01:00:00,4410,session_or_weekend
XAGUSD.r,H1,2024-12-24 20:00:00,2024-12-26 01:00:00,1740,short_missing_gap
XAGUSD.r,H1,2025-12-24 20:00:00,2025-12-26 01:00:00,1740,short_missing_gap
XAGUSD.r,H1,2024-12-31 23:00:00,2025-01-02 01:00:00,1560,short_missing_gap
XAGUSD.r,H1,2023-12-22 23:00:00,2023-12-27 01:00:00,5880,session_or_weekend
XAGUSD.r,H1,2020-12-24 20:00:00,2020-12-28 01:00:00,4620,session_or_weekend
XAGUSD.r,H1,2020-12-31 23:00:00,2021-01-04 01:00:00,4440,session_or_weekend
XAGUSD.r,H4,2025-12-24 20:00:00,2025-12-26 00:00:00,1680,short_missing_gap
XAGUSD.r,H4,2025-12-31 20:00:00,2026-01-02 00:00:00,1680,short_missing_gap
XAGUSD.r,H4,2024-12-31 20:00:00,2025-01-02 00:00:00,1680,short_missing_gap
XAGUSD.r,H4,2023-12-22 20:00:00,2023-12-27 00:00:00,6000,session_or_weekend
XAGUSD.r,H4,2020-12-31 20:00:00,2021-01-04 00:00:00,4560,session_or_weekend
XAGUSD.r,H4,2020-04-09 20:00:00,2020-04-13 00:00:00,4560,session_or_weekend
XAGUSD.r,D1,2023-12-22 00:00:00,2023-12-27 00:00:00,7200,session_or_weekend
XAGUSD.r,D1,2020-12-31 00:00:00,2021-01-04 00:00:00,5760,session_or_weekend
XAGUSD.r,D1,2020-04-09 00:00:00,2020-04-13 00:00:00,5760,session_or_weekend
XAUEUR.r,M15,2025-12-24 20:30:00,2025-12-26 01:00:00,1710,short_missing_gap
XAUEUR.r,M15,2024-12-24 20:45:00,2024-12-26 01:00:00,1695,short_missing_gap
XAUEUR.r,M15,2024-12-31 23:45:00,2025-01-02 01:00:00,1515,short_missing_gap
XAUEUR.r,M15,2023-12-22 23:45:00,2023-12-27 01:00:00,5835,session_or_weekend
XAUEUR.r,M15,2022-04-14 23:45:00,2022-04-18 01:00:00,4395,session_or_weekend
XAUEUR.r,M15,2021-12-23 23:45:00,2021-12-27 01:00:00,4395,session_or_weekend
XAUEUR.r,M30,2025-12-24 20:30:00,2025-12-26 01:00:00,1710,short_missing_gap
XAUEUR.r,M30,2024-12-24 20:30:00,2024-12-26 01:00:00,1710,short_missing_gap
XAUEUR.r,M30,2024-12-31 23:30:00,2025-01-02 01:00:00,1530,short_missing_gap
XAUEUR.r,M30,2023-12-22 23:30:00,2023-12-27 01:00:00,5850,session_or_weekend
XAUEUR.r,M30,2022-04-14 23:30:00,2022-04-18 01:00:00,4410,session_or_weekend
XAUEUR.r,M30,2021-12-23 23:30:00,2021-12-27 01:00:00,4410,session_or_weekend
XAUEUR.r,H1,2025-12-24 20:00:00,2025-12-26 01:00:00,1740,short_missing_gap
XAUEUR.r,H1,2024-12-24 20:00:00,2024-12-26 01:00:00,1740,short_missing_gap
XAUEUR.r,H1,2024-12-31 23:00:00,2025-01-02 01:00:00,1560,short_missing_gap
XAUEUR.r,H1,2023-12-22 23:00:00,2023-12-27 01:00:00,5880,session_or_weekend
XAUEUR.r,H1,2022-04-14 23:00:00,2022-04-18 01:00:00,4440,session_or_weekend
XAUEUR.r,H1,2021-12-23 23:00:00,2021-12-27 01:00:00,4440,session_or_weekend
XAUEUR.r,H4,2024-12-31 20:00:00,2025-01-02 00:00:00,1680,short_missing_gap
XAUEUR.r,H4,2025-12-24 20:00:00,2025-12-26 00:00:00,1680,short_missing_gap
XAUEUR.r,H4,2025-12-31 20:00:00,2026-01-02 00:00:00,1680,short_missing_gap
XAUEUR.r,H4,2023-12-22 20:00:00,2023-12-27 00:00:00,6000,session_or_weekend
XAUEUR.r,H4,2022-12-23 20:00:00,2022-12-27 00:00:00,4560,session_or_weekend
XAUEUR.r,H4,2021-12-23 20:00:00,2021-12-27 00:00:00,4560,session_or_weekend
XAUEUR.r,D1,2023-12-22 00:00:00,2023-12-27 00:00:00,7200,session_or_weekend
XAUEUR.r,D1,2022-12-23 00:00:00,2022-12-27 00:00:00,5760,session_or_weekend
XAUEUR.r,D1,2021-12-23 00:00:00,2021-12-27 00:00:00,5760,session_or_weekend
XAUUSD.r,M15,2025-12-24 20:30:00,2025-12-26 01:00:00,1710,short_missing_gap
XAUUSD.r,M15,2024-12-24 20:45:00,2024-12-26 01:00:00,1695,short_missing_gap
XAUUSD.r,M15,2024-12-31 23:45:00,2025-01-02 01:00:00,1515,short_missing_gap
XAUUSD.r,M15,2023-12-22 23:45:00,2023-12-27 01:00:00,5835,session_or_weekend
XAUUSD.r,M15,2022-04-14 23:45:00,2022-04-18 01:00:00,4395,session_or_weekend
XAUUSD.r,M15,2021-12-23 23:45:00,2021-12-27 01:00:00,4395,session_or_weekend
XAUUSD.r,M30,2024-12-24 20:30:00,2024-12-26 01:00:00,1710,short_missing_gap
XAUUSD.r,M30,2025-12-24 20:30:00,2025-12-26 01:00:00,1710,short_missing_gap
XAUUSD.r,M30,2024-12-31 23:30:00,2025-01-02 01:00:00,1530,short_missing_gap
XAUUSD.r,M30,2023-12-22 23:30:00,2023-12-27 01:00:00,5850,session_or_weekend
XAUUSD.r,M30,2020-12-24 20:30:00,2020-12-28 01:00:00,4590,session_or_weekend
XAUUSD.r,M30,2020-04-09 23:30:00,2020-04-13 01:00:00,4410,session_or_weekend
XAUUSD.r,H1,2024-12-24 20:00:00,2024-12-26 01:00:00,1740,short_missing_gap
XAUUSD.r,H1,2025-12-24 20:00:00,2025-12-26 01:00:00,1740,short_missing_gap
XAUUSD.r,H1,2024-12-31 23:00:00,2025-01-02 01:00:00,1560,short_missing_gap
XAUUSD.r,H1,2023-12-22 23:00:00,2023-12-27 01:00:00,5880,session_or_weekend
XAUUSD.r,H1,2020-12-24 20:00:00,2020-12-28 01:00:00,4620,session_or_weekend
XAUUSD.r,H1,2020-12-31 23:00:00,2021-01-04 01:00:00,4440,session_or_weekend
XAUUSD.r,H4,2024-12-31 20:00:00,2025-01-02 00:00:00,1680,short_missing_gap
XAUUSD.r,H4,2025-12-24 20:00:00,2025-12-26 00:00:00,1680,short_missing_gap
XAUUSD.r,H4,2025-12-31 20:00:00,2026-01-02 00:00:00,1680,short_missing_gap
XAUUSD.r,H4,2023-12-22 20:00:00,2023-12-27 00:00:00,6000,session_or_weekend
XAUUSD.r,H4,2020-12-31 20:00:00,2021-01-04 00:00:00,4560,session_or_weekend
XAUUSD.r,H4,2020-04-09 20:00:00,2020-04-13 00:00:00,4560,session_or_weekend
XAUUSD.r,D1,2023-12-22 00:00:00,2023-12-27 00:00:00,7200,session_or_weekend
XAUUSD.r,D1,2020-12-31 00:00:00,2021-01-04 00:00:00,5760,session_or_weekend
XAUUSD.r,D1,2020-04-09 00:00:00,2020-04-13 00:00:00,5760,session_or_weekend
XCUUSD.r,M15,2025-12-31 20:45:00,2026-01-02 03:00:00,1815,short_missing_gap
XCUUSD.r,M15,2024-12-31 20:45:00,2025-01-02 03:00:00,1815,short_missing_gap
XCUUSD.r,M15,2026-03-16 17:30:00,2026-03-17 04:00:00,630,short_missing_gap
XCUUSD.r,M15,2023-12-22 20:45:00,2023-12-27 04:00:00,6195,session_or_weekend
XCUUSD.r,M15,2025-12-24 20:30:00,2025-12-29 03:00:00,6150,session_or_weekend
XCUUSD.r,M15,2025-04-17 20:45:00,2025-04-22 03:00:00,6135,session_or_weekend
XCUUSD.r,M30,2024-12-31 20:30:00,2025-01-02 03:00:00,1830,short_missing_gap
XCUUSD.r,M30,2025-12-31 20:30:00,2026-01-02 03:00:00,1830,short_missing_gap
XCUUSD.r,M30,2026-03-16 17:30:00,2026-03-17 04:00:00,630,short_missing_gap
XCUUSD.r,M30,2023-12-22 20:30:00,2023-12-27 04:00:00,6210,session_or_weekend
XCUUSD.r,M30,2024-03-28 20:30:00,2024-04-02 03:00:00,6150,session_or_weekend
XCUUSD.r,M30,2025-04-17 20:30:00,2025-04-22 03:00:00,6150,session_or_weekend
XCUUSD.r,H1,2024-12-31 20:00:00,2025-01-02 03:00:00,1860,short_missing_gap
XCUUSD.r,H1,2025-12-31 20:00:00,2026-01-02 03:00:00,1860,short_missing_gap
XCUUSD.r,H1,2026-03-16 17:00:00,2026-03-17 04:00:00,660,short_missing_gap
XCUUSD.r,H1,2023-12-22 20:00:00,2023-12-27 04:00:00,6240,session_or_weekend
XCUUSD.r,H1,2024-03-28 20:00:00,2024-04-02 03:00:00,6180,session_or_weekend
XCUUSD.r,H1,2025-04-17 20:00:00,2025-04-22 03:00:00,6180,session_or_weekend
XCUUSD.r,H4,2025-12-31 20:00:00,2026-01-02 00:00:00,1680,short_missing_gap
XCUUSD.r,H4,2024-12-31 20:00:00,2025-01-02 00:00:00,1680,short_missing_gap
XCUUSD.r,H4,2026-03-16 16:00:00,2026-03-17 04:00:00,720,short_missing_gap
XCUUSD.r,H4,2023-12-22 20:00:00,2023-12-27 04:00:00,6240,session_or_weekend
XCUUSD.r,H4,2024-03-28 20:00:00,2024-04-02 00:00:00,6000,session_or_weekend
XCUUSD.r,H4,2025-04-17 20:00:00,2025-04-22 00:00:00,6000,session_or_weekend
XCUUSD.r,D1,2024-03-28 00:00:00,2024-04-02 00:00:00,7200,session_or_weekend
XCUUSD.r,D1,2025-04-17 00:00:00,2025-04-22 00:00:00,7200,session_or_weekend
XCUUSD.r,D1,2023-12-22 00:00:00,2023-12-27 00:00:00,7200,session_or_weekend
XPDUSD,M15,2025-12-24 20:30:00,2025-12-26 01:00:00,1710,short_missing_gap
XPDUSD,M15,2024-12-24 20:30:00,2024-12-26 01:00:00,1710,short_missing_gap
XPDUSD,M15,2024-12-31 22:45:00,2025-01-02 01:00:00,1575,short_missing_gap
XPDUSD,M15,2022-04-14 23:45:00,2022-04-19 01:00:00,5835,session_or_weekend
XPDUSD,M15,2023-12-22 23:45:00,2023-12-27 01:00:00,5835,session_or_weekend
XPDUSD,M15,2023-12-29 22:30:00,2024-01-02 01:15:00,4485,session_or_weekend
XPDUSD,M30,2025-12-24 20:30:00,2025-12-26 01:00:00,1710,short_missing_gap
XPDUSD,M30,2024-12-24 20:30:00,2024-12-26 01:00:00,1710,short_missing_gap
XPDUSD,M30,2024-12-31 22:30:00,2025-01-02 01:00:00,1590,short_missing_gap
XPDUSD,M30,2018-08-31 00:00:00,2018-09-10 00:00:00,14400,session_or_weekend
XPDUSD,M30,2017-06-14 00:00:00,2017-06-19 00:00:00,7200,session_or_weekend
XPDUSD,M30,2022-04-14 23:30:00,2022-04-19 01:00:00,5850,session_or_weekend
XPDUSD,H1,2025-12-24 20:00:00,2025-12-26 01:00:00,1740,short_missing_gap
XPDUSD,H1,2024-12-24 20:00:00,2024-12-26 01:00:00,1740,short_missing_gap
XPDUSD,H1,2024-12-31 22:00:00,2025-01-02 01:00:00,1620,short_missing_gap
XPDUSD,H1,2018-08-31 00:00:00,2018-09-10 00:00:00,14400,session_or_weekend
XPDUSD,H1,2017-06-14 00:00:00,2017-06-19 00:00:00,7200,session_or_weekend
XPDUSD,H1,2022-04-14 23:00:00,2022-04-19 01:00:00,5880,session_or_weekend
XPDUSD,H4,2025-12-24 20:00:00,2025-12-26 00:00:00,1680,short_missing_gap
XPDUSD,H4,2024-12-31 20:00:00,2025-01-02 00:00:00,1680,short_missing_gap
XPDUSD,H4,2024-12-24 20:00:00,2024-12-26 00:00:00,1680,short_missing_gap
XPDUSD,H4,2018-08-31 00:00:00,2018-09-10 00:00:00,14400,session_or_weekend
XPDUSD,H4,2017-06-14 00:00:00,2017-06-19 00:00:00,7200,session_or_weekend
XPDUSD,H4,2022-04-14 20:00:00,2022-04-19 00:00:00,6000,session_or_weekend
XPDUSD,D1,2018-08-31 00:00:00,2018-09-10 00:00:00,14400,session_or_weekend
XPDUSD,D1,2017-06-14 00:00:00,2017-06-19 00:00:00,7200,session_or_weekend
XPDUSD,D1,2022-04-14 00:00:00,2022-04-19 00:00:00,7200,session_or_weekend
XPTUSD,M15,2025-12-24 20:30:00,2025-12-26 01:15:00,1725,short_missing_gap
XPTUSD,M15,2024-12-24 20:45:00,2024-12-26 01:00:00,1695,short_missing_gap
XPTUSD,M15,2024-12-31 23:15:00,2025-01-02 01:00:00,1545,short_missing_gap
XPTUSD,M15,2022-04-14 23:45:00,2022-04-19 01:00:00,5835,session_or_weekend
XPTUSD,M15,2023-12-22 23:45:00,2023-12-27 01:00:00,5835,session_or_weekend
XPTUSD,M15,2023-12-29 23:00:00,2024-01-02 01:15:00,4455,session_or_weekend
XPTUSD,M30,2025-12-24 20:30:00,2025-12-26 01:00:00,1710,short_missing_gap
XPTUSD,M30,2024-12-24 20:30:00,2024-12-26 01:00:00,1710,short_missing_gap
XPTUSD,M30,2024-12-31 23:00:00,2025-01-02 01:00:00,1560,short_missing_gap
XPTUSD,M30,2022-04-14 23:30:00,2022-04-19 01:00:00,5850,session_or_weekend
XPTUSD,M30,2023-12-22 23:30:00,2023-12-27 01:00:00,5850,session_or_weekend
XPTUSD,M30,2015-12-31 00:00:00,2016-01-04 00:00:00,5760,session_or_weekend
XPTUSD,H1,2025-12-24 20:00:00,2025-12-26 01:00:00,1740,short_missing_gap
XPTUSD,H1,2024-12-24 20:00:00,2024-12-26 01:00:00,1740,short_missing_gap
XPTUSD,H1,2024-12-31 23:00:00,2025-01-02 01:00:00,1560,short_missing_gap
XPTUSD,H1,2022-04-14 23:00:00,2022-04-19 01:00:00,5880,session_or_weekend
XPTUSD,H1,2023-12-22 23:00:00,2023-12-27 01:00:00,5880,session_or_weekend
XPTUSD,H1,2015-12-31 00:00:00,2016-01-04 00:00:00,5760,session_or_weekend
XPTUSD,H4,2025-12-24 20:00:00,2025-12-26 00:00:00,1680,short_missing_gap
XPTUSD,H4,2024-12-31 20:00:00,2025-01-02 00:00:00,1680,short_missing_gap
XPTUSD,H4,2024-12-24 20:00:00,2024-12-26 00:00:00,1680,short_missing_gap
XPTUSD,H4,2022-04-14 20:00:00,2022-04-19 00:00:00,6000,session_or_weekend
XPTUSD,H4,2023-12-22 20:00:00,2023-12-27 00:00:00,6000,session_or_weekend
XPTUSD,H4,2015-12-31 00:00:00,2016-01-04 00:00:00,5760,session_or_weekend
XPTUSD,D1,2022-04-14 00:00:00,2022-04-19 00:00:00,7200,session_or_weekend
XPTUSD,D1,2023-12-22 00:00:00,2023-12-27 00:00:00,7200,session_or_weekend
XPTUSD,D1,2015-12-31 00:00:00,2016-01-04 00:00:00,5760,session_or_weekend
